Symbol,Code,Company,Link,Market Cap,Last trade,Change,%Change,Sector
,ASX:SBR,Sabre Resources Limited (ASX:SBR),https://www.listcorp.com/asx/sbr/sabre-resources-limited,"	13991300",0.048,0,0,Materials
,ASX:GPEQ,VanEck Global Listed Private Equity ETF (ASX:GPEQ),https://www.listcorp.com/asx/gpeq/vaneck-global-listed-private-equity-etf,"	13963400",16.3,-0.19,-1.15,Financials
,ASX:PSL,Paterson Resources Limited (ASX:PSL),https://www.listcorp.com/asx/psl/paterson-resources-limited,"	13905300",0.035,0,0,Materials
,ASX:ETR,Entyr Limited (ASX:ETR),https://www.listcorp.com/asx/etr/entyr-limited,"	13881700",0.006,0,-14.29,Industrials
,ASX:SGA,Sarytogan Graphite Limited (ASX:SGA),https://www.listcorp.com/asx/sga/sarytogan-graphite-limited,"	13851000",0.185,0.01,2.78,Materials
,ASX:MM1,Midas Minerals Ltd (ASX:MM1),https://www.listcorp.com/asx/mm1/midas-minerals-ltd,"	13847600",0.15,-0.01,-6.25,Materials
,ASX:EVG,Evion Group NL (ASX:EVG),https://www.listcorp.com/asx/evg/evion-group-nl,"	13838400",0.036,0,-10,Materials
,ASX:DAOR,Aoris International Fund (Managed Fund) Class D (ASX:DAOR),https://www.listcorp.com/asx/daor/aoris-international-fund-managed-fund-class-d,"	13815400",1.385,-0.01,-0.36,Financials
,ASX:ACU,Acumentis Group Limited (ASX:ACU),https://www.listcorp.com/asx/acu/acumentis-group-limited,"	13745000",0.063,0,0,Real Estate
,ASX:PGM,Platina Resources Limited (ASX:PGM),https://www.listcorp.com/asx/pgm/platina-resources-limited,"	13710000",0.023,0,4.55,Materials
,ASX:LM1,Leeuwin Metals Ltd (ASX:LM1),https://www.listcorp.com/asx/lm1/leeuwin-metals-ltd,"	13659400",0.295,-0.01,-3.28,Materials
,ASX:OZM,OzAurum Resources Limited (ASX:OZM),https://www.listcorp.com/asx/ozm/ozaurum-resources-limited,"	13652500",0.089,0,3.49,Materials
,ASX:CUS,Copper Search Limited (ASX:CUS),https://www.listcorp.com/asx/cus/copper-search-limited,"	13597300",0.165,0,0,Materials
,ASX:MRZ,Mont Royal Resources Limited (ASX:MRZ),https://www.listcorp.com/asx/mrz/mont-royal-resources-limited,"	13578700",0.165,0,0,Materials
,ASX:MZZ,Matador Mining Limited (ASX:MZZ),https://www.listcorp.com/asx/mzz/matador-mining-limited,"	13566200",0.047,0,9.3,Materials
,ASX:HPR,High Peak Royalties Limited (ASX:HPR),https://www.listcorp.com/asx/hpr/high-peak-royalties-limited,"	13523900",0.065,0,0,Energy
,ASX:EGY,Energy Technologies (ASX:EGY),https://www.listcorp.com/asx/egy/energy-technologies,"	13506400",0.04,0,0,Industrials
,ASX:AUG,Augustus Minerals Limited (ASX:AUG),https://www.listcorp.com/asx/aug/augustus-minerals-limited,"	13467300",0.165,0,0,Materials
,ASX:G50,Gold 50 Limited (ASX:G50),https://www.listcorp.com/asx/g50/gold-50-limited,"	13464400",0.125,0,0,Materials
,ASX:ADV,Ardiden Limited (ASX:ADV),https://www.listcorp.com/asx/adv/ardiden-limited,"	13441700",0.006,0,20,Materials
,ASX:MEM,Memphasys Limited (ASX:MEM),https://www.listcorp.com/asx/mem/memphasys-limited,"	13433300",0.014,0,0,Health Care
,ASX:SKF,Skyfii Limited (ASX:SKF),https://www.listcorp.com/asx/skf/skyfii-limited,"	13430000",0.032,0,0,Information Technology
,ASX:GHY,Gold Hydrogen Limited (ASX:GHY),https://www.listcorp.com/asx/ghy/gold-hydrogen-limited,"	13376900",0.255,0.02,8.51,Energy
,ASX:EMC,Everest Metals Corporation Ltd (ASX:EMC),https://www.listcorp.com/asx/emc/everest-metals-corporation-ltd,"	13328300",0.096,0,-4,Energy
,ASX:CST,Castile Resources Limited (ASX:CST),https://www.listcorp.com/asx/cst/castile-resources-limited,"	13304600",0.057,0,3.64,Materials
,ASX:PGTX,Platinum Global Transition Fund (Quoted Managed Hedge Fund) (ASX:PGTX),https://www.listcorp.com/asx/pgtx/platinum-global-transition-fund-quoted-managed-hedge-fund,"	13260600",1.055,0,0,Financials
,ASX:GTI,Gratifii Limited (ASX:GTI),https://www.listcorp.com/asx/gti/gratifii-limited,"	13237600",0.01,0,0,Information Technology
,ASX:SHO,Sportshero Limited (ASX:SHO),https://www.listcorp.com/asx/sho/sportshero-limited,"	13225000",0.023,0,0,Communication Services
,ASX:CPN,Caspin Resources Limited (ASX:CPN),https://www.listcorp.com/asx/cpn/caspin-resources-limited,"	13197200",0.135,0,-3.57,Materials
,ASX:AML,Aeon Metals (ASX:AML),https://www.listcorp.com/asx/aml/aeon-metals,"	13156800",0.012,0,0,Materials
,ASX:GPR,Geopacific Resources Limited (ASX:GPR),https://www.listcorp.com/asx/gpr/geopacific-resources,"	13139100",0.017,0,6.25,Materials
,ASX:HMG,Hamelin Gold Limited (ASX:HMG),https://www.listcorp.com/asx/hmg/hamelin-gold-limited,"	13072500",0.083,0,0,Materials
,ASX:CR9,Corella Resources Ltd (ASX:CR9),https://www.listcorp.com/asx/cr9/corella-resources-ltd,"	13022500",0.026,0,-7.14,Materials
,ASX:BGT,Bio-Gene Technology Limited (ASX:BGT),https://www.listcorp.com/asx/bgt/bio-gene-technology,"	12964500",0.066,0,0,Materials
,ASX:AFL,AF Legal Group Ltd (ASX:AFL),https://www.listcorp.com/asx/afl/af-legal-group,"	12962600",0.16,0,-3.03,Industrials
,ASX:FZR,Fitzroy River Corporation Ltd (ASX:FZR),https://www.listcorp.com/asx/fzr/fitzroy-river-corporation-ltd,"	12954500",0.12,0,0,Energy
,ASX:LGM,Legacy Minerals Holdings Limited (ASX:LGM),https://www.listcorp.com/asx/lgm/legacy-minerals-holdings-limited,"	12897900",0.145,-0.01,-6.45,Materials
,ASX:FME,Future Metals NL (ASX:FME),https://www.listcorp.com/asx/fme/future-metals-nl,"	12809300",0.036,0.01,16.13,Materials
,ASX:JCS,JCurve Solutions (ASX:JCS),https://www.listcorp.com/asx/jcs/jcurve-solutions,"	12805400",0.039,0,0,Information Technology
,ASX:MEL,Metgasco Limited (ASX:MEL),https://www.listcorp.com/asx/mel/metgasco-limited,"	12766600",0.01,0,-16.67,Energy
,ASX:EQE,Equus Mining Limited (ASX:EQE),https://www.listcorp.com/asx/eqe/equus-mining-limited,"	12653700",0.05,0,0,Materials
,ASX:FNX,Finexia Financial Group Limited (ASX:FNX),https://www.listcorp.com/asx/fnx/finexia-financial-group-limited,"	12584700",0.26,0,0,Financials
,ASX:E33,East 33 Limited (ASX:E33),https://www.listcorp.com/asx/e33/east-33-limited,"	12458100",0.024,0,0,Consumer Staples
,ASX:FGL,Frugl Group Limited (ASX:FGL),https://www.listcorp.com/asx/fgl/frugl-group-limited,"	12428800",0.013,0,0,Information Technology
,ASX:AU1,The Agency Group Australia (ASX:AU1),https://www.listcorp.com/asx/au1/the-agency-group-australia,"	12428700",0.029,0,0,Real Estate
,ASX:DRIV,BetaShares Electric Vehicles and Future Mobility ETF (ASX:DRIV),https://www.listcorp.com/asx/driv/betashares-electric-vehicles-and-future-mobility-etf,"	12421400",8.43,-0.02,-0.24,Financials
,ASX:TSL,Titanium Sands Limited (ASX:TSL),https://www.listcorp.com/asx/tsl/titanium-sands-limited,"	12402600",0.006,0,-14.29,Materials
,ASX:POD,Podium Minerals Limited (ASX:POD),https://www.listcorp.com/asx/pod/podium-minerals-limited,"	12387400",0.034,0,0,Materials
,ASX:BML,Boab Metals Limited (ASX:BML),https://www.listcorp.com/asx/bml/boab-metals-limited,"	12386900",0.077,0.01,8.45,Materials
,ASX:AJQ,Armour Energy Limited (ASX:AJQ),https://www.listcorp.com/asx/ajq/armour-energy-limited,"	12374400",0.115,-0.01,-4.17,Energy
,ASX:CLZ,Classic Minerals Limited (ASX:CLZ),https://www.listcorp.com/asx/clz/classic-minerals-limited,"	12357100",0.001,0,0,Materials
,ASX:MXR,Maximus Resources Limited (ASX:MXR),https://www.listcorp.com/asx/mxr/maximus-resources-limited,"	12343300",0.039,0,1.3,Materials
,ASX:CBE,Cobre Limited (ASX:CBE),https://www.listcorp.com/asx/cbe/cobre-limited,"	12337200",0.042,0,-2.33,Materials
,ASX:AYA,Artrya Limited (ASX:AYA),https://www.listcorp.com/asx/aya/artrya-limited,"	12292500",0.195,0,0,Health Care
,ASX:TFL,TasFoods Limited (ASX:TFL),https://www.listcorp.com/asx/tfl/tasfoods-limited,"	12238700",0.028,0,0,Consumer Staples
,ASX:MBK,Metal Bank Limited (ASX:MBK),https://www.listcorp.com/asx/mbk/metal-bank,"	12216300",0.032,0,-5.88,Materials
,ASX:ADEF,Apostle Dundas Global Equity Fund (ASX:ADEF),https://www.listcorp.com/asx/adef/apostle-dundas-global-equity-fund,"	12190000",4.66,-0.02,-0.43,Financials
,ASX:COV,Cleo Diagnostics Limited (ASX:COV),https://www.listcorp.com/asx/cov/cleo-diagnostics-limited,"	12183200",0.175,0.01,6.06,Health Care
,ASX:HGL,Hudson Investment Group Limited (ASX:HGL),https://www.listcorp.com/asx/hgl/hudson-investment-group-limited,"	12168800",0.205,0,0,Real Estate
,ASX:TRP,Tissue Repair Ltd (ASX:TRP),https://www.listcorp.com/asx/trp/tissue-repair-ltd,"	12162900",0.265,0,1.92,Health Care
,ASX:USHY,Global X USD High Yield Bond ETF (Currency Hedged) (ASX:USHY),https://www.listcorp.com/asx/ushy/global-x-usd-high-yield-bond-etf-currency-hedged,"	12162900",9.73,-0.13,-1.32,Financials
,ASX:TTT,Titomic Limited (ASX:TTT),https://www.listcorp.com/asx/ttt/titomic-limited,"	12126900",0.015,0,7.14,Materials
,ASX:KNG,Kingsland Minerals Ltd (ASX:KNG),https://www.listcorp.com/asx/kng/kingsland-minerals-ltd,"	12097900",0.22,-0.02,-10.2,Materials
,ASX:RMX,Red Mountain Mining (ASX:RMX),https://www.listcorp.com/asx/rmx/red-mountain-mining,"	12031100",0.004,0,-11.11,Materials
,ASX:BFC,Beston Global Food Company (ASX:BFC),https://www.listcorp.com/asx/bfc/beston-global-food-company,"	11982300",0.006,0,0,Consumer Staples
,ASX:FFG,Fatfish Group Limited (ASX:FFG),https://www.listcorp.com/asx/ffg/fatfish-group-limited,"	11902400",0.012,0,20,Financials
,ASX:ESR,Estrella Resources Limited (ASX:ESR),https://www.listcorp.com/asx/esr/estrella-resources-limited,"	11868600",0.007,0,-12.5,Materials
,ASX:FRB,Firebird Metals Limited (ASX:FRB),https://www.listcorp.com/asx/frb/firebird-metals-limited,"	11868000",0.16,0,0,Materials
,ASX:CAZ,Cazaly Resources Limited (ASX:CAZ),https://www.listcorp.com/asx/caz/cazaly-resources,"	11850100",0.031,0,3.33,Materials
,ASX:ARN,Aldoro Resources Limited (ASX:ARN),https://www.listcorp.com/asx/arn/aldoro-resources-limited,"	11846900",0.099,0.01,12.5,Materials
,ASX:ASQ,Australian Silica Quartz Group Ltd (ASX:ASQ),https://www.listcorp.com/asx/asq/australian-silica-quartz-group-ltd,"	11829700",0.042,0,0,Materials
,ASX:EG1,Evergreen Lithium Limited (ASX:EG1),https://www.listcorp.com/asx/eg1/evergreen-lithium-limited,"	11808300",0.23,0.02,9.52,Materials
,ASX:ARD,Argent Minerals Limited (ASX:ARD),https://www.listcorp.com/asx/ard/argent-minerals-limited,"	11789800",0.009,0,-10,Materials
,ASX:ALY,Alchemy Resources Limited (ASX:ALY),https://www.listcorp.com/asx/aly/alchemy-resources-limited,"	11780800",0.01,0,0,Materials
,ASX:OAR,Oar Resources Limited (ASX:OAR),https://www.listcorp.com/asx/oar/oar-resources-limited,"	11759100",0.004,0,-11.11,Materials
,ASX:CDT,Castle Minerals Limited (ASX:CDT),https://www.listcorp.com/asx/cdt/castle-minerals,"	11757400",0.011,0,10,Materials
,ASX:NNL,Nordic Nickel Limited (ASX:NNL),https://www.listcorp.com/asx/nnl/nordic-nickel-limited,"	11692000",0.18,-0.02,-10,Materials
,ASX:AXP,AXP Energy Limited (ASX:AXP),https://www.listcorp.com/asx/axp/axp-energy-limited,"	11649400",0.002,0,0,Energy
,ASX:SVG,Savannah Goldfields Limited (ASX:SVG),https://www.listcorp.com/asx/svg/savannah-goldfields-limited,"	11625500",0.058,0,0,Materials
,ASX:VAL,Valor Resources Limited (ASX:VAL),https://www.listcorp.com/asx/val/valor-resources-limited,"	11620000",0.003,0,0,Materials
,ASX:SCL,Schrole Group Ltd (ASX:SCL),https://www.listcorp.com/asx/scl/schrole-group-ltd,"	11609000",0.3,-0.02,-7.69,Information Technology
,ASX:GSR,Greenstone Resources Limited (ASX:GSR),https://www.listcorp.com/asx/gsr/greenstone-resources-limited,"	11606000",0.008,0,-5.88,Materials
,ASX:ACR,Acrux Limited (ASX:ACR),https://www.listcorp.com/asx/acr/acrux,"	11548100",0.04,0,0,Health Care
,ASX:SLS,Solstice Minerals Limited (ASX:SLS),https://www.listcorp.com/asx/sls/solstice-minerals-limited,"	11533000",0.115,0,0,Materials
,ASX:BOD,Bod Science Limited (ASX:BOD),https://www.listcorp.com/asx/bod/bod-science-limited,"	11527000",0.06,0,-7.69,Health Care
,ASX:HJZP,Hejaz Property Fund (Managed Fund) (ASX:HJZP),https://www.listcorp.com/asx/hjzp/hejaz-property-fund-managed-fund,"	11523400",0.725,0,0,Financials
,ASX:PAT,Patriot Lithium Limited (ASX:PAT),https://www.listcorp.com/asx/pat/patriot-lithium-limited,"	11499800",0.18,0,0,Materials
,ASX:CTO,Citigold Corporation Limited (ASX:CTO),https://www.listcorp.com/asx/cto/citigold-corporation-limited,"	11494600",0.004,0,0,Materials
,ASX:CHR,Charger Metals NL (ASX:CHR),https://www.listcorp.com/asx/chr/charger-metals-nl,"	11491200",0.19,0,2.7,Materials
,ASX:GLE,GLG Corp (ASX:GLE),https://www.listcorp.com/asx/gle/glg-corp,"	11485500",0.155,0,0,Consumer Discretionary
,ASX:PTR,Petratherm Limited (ASX:PTR),https://www.listcorp.com/asx/ptr/petratherm-limited,"	11462300",0.05,0,-1.96,Materials
,ASX:Z2U,Zoom2u Technologies Limited (ASX:Z2U),https://www.listcorp.com/asx/z2u/zoom2u-technologies-limited,"	11433400",0.059,0,0,Information Technology
,ASX:K2F,K2fly Limited (ASX:K2F),https://www.listcorp.com/asx/k2f/k2fly-limited,"	11395500",0.065,0,0,Information Technology
,ASX:LML,Lincoln Minerals Limited (ASX:LML),https://www.listcorp.com/asx/lml/lincoln-minerals-limited,"	11365700",0.009,0,12.5,Materials
,ASX:GMN,Gold Mountain Limited (ASX:GMN),https://www.listcorp.com/asx/gmn/gold-mountain-limited,"	11345400",0.006,0,20,Materials
,ASX:1ST,1st Group Limited (ASX:1ST),https://www.listcorp.com/asx/1st/1st-group-limited,"	11335900",0.009,0,12.5,Health Care
,ASX:RFA,Rare Foods Australia Ltd (ASX:RFA),https://www.listcorp.com/asx/rfa/rare-foods-australia-ltd,"	11328500",0.056,0,0,Consumer Staples
,ASX:RNE,Renu Energy Limited (ASX:RNE),https://www.listcorp.com/asx/rne/renu-energy-limited,"	11309300",0.024,0,-5.88,Utilities
,ASX:LNU,Linius Technologies Limited (ASX:LNU),https://www.listcorp.com/asx/lnu/linius-technologies-limited,"	11305700",0.002,0,-20,Information Technology
,ASX:GMR,Golden Rim Resources Ltd (ASX:GMR),https://www.listcorp.com/asx/gmr/golden-rim-resources,"	11240200",0.021,0,10.53,Materials
,ASX:AJX,Alexium International Group Limited (ASX:AJX),https://www.listcorp.com/asx/ajx/alexium-international-group-limited,"	11190400",0.017,0,0,Materials
,ASX:S3GO,Firetrail S3 Global Opportunities Fund (Managed Fund) (ASX:S3GO),https://www.listcorp.com/asx/s3go/firetrail-s3-global-opportunities-fund-managed-fund,"	11189100",4.92,0.01,0.2,Financials
,ASX:GBZ,GBM Resources Limited (ASX:GBZ),https://www.listcorp.com/asx/gbz/gbm-resources-limited,"	11165800",0.018,0,0,Materials
,ASX:AHF,Australian Dairy Nutritionals Limited (ASX:AHF),https://www.listcorp.com/asx/ahf/australian-dairy-nutritionals-limited,"	11149700",0.016,0,-5.88,Consumer Staples
,ASX:VSR,Voltaic Strategic Resources Ltd (ASX:VSR),https://www.listcorp.com/asx/vsr/-voltaic-strategic-resources-ltd,"	11111400",0.023,0,0,Materials
,ASX:CZN,Corazon Mining Limited (ASX:CZN),https://www.listcorp.com/asx/czn/corazon-mining-limited,"	11080800",0.017,0,-5.56,Materials
,ASX:RLF,RLF AgTech Ltd (ASX:RLF),https://www.listcorp.com/asx/rlf/rlf-agtech-ltd,"	11000000",0.105,-0.02,-12.5,Materials
,ASX:JNO,Juno Minerals Limited (ASX:JNO),https://www.listcorp.com/asx/jno/juno-minerals-limited,"	10988300",0.082,0,1.23,Materials
,ASX:BUY,Bounty Oil & Gas NL (ASX:BUY),https://www.listcorp.com/asx/buy/bounty-oil-and-gas,"	10964000",0.009,0,12.5,Energy
,ASX:PVT,Pivotal Metals Limited (ASX:PVT),https://www.listcorp.com/asx/pvt/pivotal-metals-limited,"	10957400",0.018,0,-10,Materials
,ASX:GLPR,iShares Core FTSE Global Property Ex Australia (AUD Hedged) ETF (ASX:GLPR),https://www.listcorp.com/asx/glpr/ishares-core-ftse-global-property-ex-australia-aud-hedged-etf,"	10945000",21.89,-0.37,-1.66,Financials
,ASX:CDD,Cardno Limited (ASX:CDD),https://www.listcorp.com/asx/cdd/cardno,"	10937000",0.3,0.02,7.14,Industrials
,ASX:HGV,Hygrovest Limited (ASX:HGV),https://www.listcorp.com/asx/hgv/hygrovest-limited,"	10936200",0.051,0,-1.92,Financials
,ASX:TRM,Truscott Mining Corporation (ASX:TRM),https://www.listcorp.com/asx/trm/truscott-mining,"	10922100",0.063,0,0,Materials
,ASX:RAG,Ragnar Metals Limited (ASX:RAG),https://www.listcorp.com/asx/rag/ragnar-metals-limited,"	10901600",0.022,0,-4.35,Materials
,ASX:DMC,Design Milk Co Limited (ASX:DMC),https://www.listcorp.com/asx/dmc/design-milk-co-limited,"	10887800",0.3,0,0,Communication Services
,ASX:JAV,Javelin Minerals Limited (ASX:JAV),https://www.listcorp.com/asx/jav/javelin-minerals-limited,"	10872200",0.001,0,0,Materials
,ASX:PPY,Papyrus Australia (ASX:PPY),https://www.listcorp.com/asx/ppy/papyrus-australia,"	10836500",0.022,0,0,Materials
,ASX:AVE,Avecho Biotechnology Limited (ASX:AVE),https://www.listcorp.com/asx/ave/avecho-biotechnology-limited,"	10793200",0.004,0,0,Health Care
,ASX:GUL,Gullewa Limited (ASX:GUL),https://www.listcorp.com/asx/gul/gullewa,"	10767500",0.055,0,0,Materials
,ASX:MQR,Marquee Resources Limited (ASX:MQR),https://www.listcorp.com/asx/mqr/marquee-resources-limited,"	10748000",0.026,0,0,Materials
,ASX:GTE,Great Western Exploration Limited (ASX:GTE),https://www.listcorp.com/asx/gte/great-western-exploration-limited,"	10739700",0.042,0,-1.18,Materials
,ASX:AQD,AusQuest Limited (ASX:AQD),https://www.listcorp.com/asx/aqd/ausquest,"	10726900",0.013,0,0,Materials
,ASX:VPR,Volt Power Group Limited (ASX:VPR),https://www.listcorp.com/asx/vpr/volt-power-group-limited,"	10716200",0.001,0,0,Utilities
,ASX:GLA,Gladiator Resources Ltd (ASX:GLA),https://www.listcorp.com/asx/gla/gladiator-resources,"	10634300",0.019,0,5.56,Materials
,ASX:KTG,K-TIG Limited (ASX:KTG),https://www.listcorp.com/asx/ktg/k-tig-limited,"	10632600",0.145,0,0,Industrials
,ASX:1AD,AdAlta Limited (ASX:1AD),https://www.listcorp.com/asx/1ad/adalta-limited,"	10627300",0.023,0,-4.17,Health Care
,ASX:SHE,Stonehorse Energy Limited (ASX:SHE),https://www.listcorp.com/asx/she/stonehorse-energy-limited,"	10608700",0.016,0,3.23,Energy
,ASX:KBC,Keybridge Capital Limited (ASX:KBC),https://www.listcorp.com/asx/kbc/keybridge-capital,"	10574200",0.051,0,0,Financials
,ASX:ZLD,Zelira Therapeutics Limited (ASX:ZLD),https://www.listcorp.com/asx/zld/zelira-therapeutics-limited,"	10552900",0.925,-0.01,-0.54,Health Care
,ASX:PEC,Perpetual Resources Limited (ASX:PEC),https://www.listcorp.com/asx/pec/perpetual-resources-limited,"	10517300",0.016,0,-5.88,Materials
,ASX:LHM,Land and Homes Group Limited (ASX:LHM),https://www.listcorp.com/asx/lhm/land-and-homes-group-limited,"	10493900",0.01,0,0,Real Estate
,ASX:RGL,Riversgold Limited (ASX:RGL),https://www.listcorp.com/asx/rgl/riversgold-limited,"	10463900",0.01,0,-9.09,Materials
,ASX:EVR,EV Resources Limited (ASX:EVR),https://www.listcorp.com/asx/evr/ev-resources-limited,"	10392600",0.011,0,0,Materials
,ASX:TMB,Tambourah Metals Ltd (ASX:TMB),https://www.listcorp.com/asx/tmb/tambourah-metals-ltd,"	10367500",0.12,-0.01,-4,Materials
,ASX:MVL,Marvel Gold Limited (ASX:MVL),https://www.listcorp.com/asx/mvl/marvel-gold-limited,"	10365500",0.011,0,-8.33,Materials
,ASX:NWM,Norwest Minerals Limited (ASX:NWM),https://www.listcorp.com/asx/nwm/norwest-minerals-limited,"	10352500",0.036,0,0,Materials
,ASX:TGH,Terragen Holdings Limited (ASX:TGH),https://www.listcorp.com/asx/tgh/terragen-holdings-limited,"	10334300",0.028,0,0,Materials
,ASX:RIE,Riedel Resources Limited (ASX:RIE),https://www.listcorp.com/asx/rie/riedel-resources-limited,"	10297000",0.005,0,0,Materials
,ASX:IBG,Ironbark Zinc Limited (ASX:IBG),https://www.listcorp.com/asx/ibg/ironbark-zinc,"	10267500",0.0065,0,-7.14,Materials
,ASX:CLE,Cyclone Metals Limited (ASX:CLE),https://www.listcorp.com/asx/cle/cyclone-metals-limited,"	10264500",0.002,0,100,Materials
,ASX:SNG,Siren Gold Limited (ASX:SNG),https://www.listcorp.com/asx/sng/siren-gold-limited,"	10172900",0.068,0,6.25,Materials
,ASX:A8G,Australasian Metals Limited (ASX:A8G),https://www.listcorp.com/asx/a8g/australasian-metals-limited,"	10163500",0.18,-0.01,-7.69,Materials
,ASX:TOY,Toys R Us ANZ Limited (ASX:TOY),https://www.listcorp.com/asx/toy/toys-r-us-anz-limited,"	10152100",0.011,0,0,Consumer Discretionary
,ASX:ASR,Asra Minerals Limited (ASX:ASR),https://www.listcorp.com/asx/asr/asra-minerals-limited,"	10126500",0.007,0,0,Materials
,ASX:LSR,Lodestar Minerals Limited (ASX:LSR),https://www.listcorp.com/asx/lsr/lodestar-minerals-limited,"	10117000",0.005,0,0,Materials
,ASX:WML,Woomera Mining Limited (ASX:WML),https://www.listcorp.com/asx/wml/woomera-mining-limited,"	10040000",0.009,0,-14.29,Materials
,ASX:NPM,New Peak Metals Limited (ASX:NPM),https://www.listcorp.com/asx/npm/new-peak-metals-limited,"	9995580",0.001,0,0,Materials
,ASX:SDG,Sunland Group Limited (ASX:SDG),https://www.listcorp.com/asx/sdg/sunland-group-limited,"	9994400",0.073,-0.01,-9.88,Real Estate
,ASX:OLH,Oldfields Holdings Limited (ASX:OLH),https://www.listcorp.com/asx/olh/oldfields-holdings-limited,"	9987800",0.05,0,0,Industrials
,ASX:VTX,Vertex Minerals Limited (ASX:VTX),https://www.listcorp.com/asx/vtx/vertex-minerals-limited,"	9985330",0.145,-0.02,-9.38,Materials
